library_id,namespace,meta,proj,release,release_id,max_cvss,cve_count
maven|ch.qos.logback|logback-core|1.5.13,maven,ch.qos.logback,logback-core,1.5.13,1246,0.0,2
maven|ch.qos.logback|logback-core|1.5.14,maven,ch.qos.logback,logback-core,1.5.14,1247,0.0,2
maven|ch.qos.logback|logback-core|1.5.15,maven,ch.qos.logback,logback-core,1.5.15,1248,0.0,2
maven|ch.qos.logback|logback-core|1.5.16,maven,ch.qos.logback,logback-core,1.5.16,1249,0.0,2
maven|ch.qos.logback|logback-core|1.5.17,maven,ch.qos.logback,logback-core,1.5.17,1250,0.0,2
maven|ch.qos.logback|logback-core|1.5.18,maven,ch.qos.logback,logback-core,1.5.18,1251,0.0,2
maven|ch.qos.logback|logback-core|1.5.19,maven,ch.qos.logback,logback-core,1.5.19,1252,0.0,1
maven|ch.qos.logback|logback-core|1.5.20,maven,ch.qos.logback,logback-core,1.5.20,1253,0.0,1
maven|ch.qos.logback|logback-core|1.5.21,maven,ch.qos.logback,logback-core,1.5.21,1254,0.0,1
maven|ch.qos.logback|logback-core|1.5.22,maven,ch.qos.logback,logback-core,1.5.22,1255,0.0,1
maven|ch.qos.logback|logback-core|1.5.23,maven,ch.qos.logback,logback-core,1.5.23,1256,0.0,1
maven|ch.qos.logback|logback-core|1.5.24,maven,ch.qos.logback,logback-core,1.5.24,1257,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.0.0,maven,com.fasterxml.jackson.core,jackson-core,2.0.0,1258,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.0.0-RC1,maven,com.fasterxml.jackson.core,jackson-core,2.0.0-RC1,1259,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.0.0-RC2,maven,com.fasterxml.jackson.core,jackson-core,2.0.0-RC2,1260,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.0.0-RC3,maven,com.fasterxml.jackson.core,jackson-core,2.0.0-RC3,1261,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.0.1,maven,com.fasterxml.jackson.core,jackson-core,2.0.1,1262,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.0.2,maven,com.fasterxml.jackson.core,jackson-core,2.0.2,1263,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.0.4,maven,com.fasterxml.jackson.core,jackson-core,2.0.4,1264,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.0.5,maven,com.fasterxml.jackson.core,jackson-core,2.0.5,1265,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.0.6,maven,com.fasterxml.jackson.core,jackson-core,2.0.6,1266,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.1.0,maven,com.fasterxml.jackson.core,jackson-core,2.1.0,1267,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.1.1,maven,com.fasterxml.jackson.core,jackson-core,2.1.1,1268,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.1.2,maven,com.fasterxml.jackson.core,jackson-core,2.1.2,1269,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.1.3,maven,com.fasterxml.jackson.core,jackson-core,2.1.3,1270,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.1.4,maven,com.fasterxml.jackson.core,jackson-core,2.1.4,1271,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.1.5,maven,com.fasterxml.jackson.core,jackson-core,2.1.5,1272,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.2.0,maven,com.fasterxml.jackson.core,jackson-core,2.2.0,1273,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.2.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.2.0-rc1,1274,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.2.1,maven,com.fasterxml.jackson.core,jackson-core,2.2.1,1275,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.2.2,maven,com.fasterxml.jackson.core,jackson-core,2.2.2,1276,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.2.3,maven,com.fasterxml.jackson.core,jackson-core,2.2.3,1277,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.2.4,maven,com.fasterxml.jackson.core,jackson-core,2.2.4,1278,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.3.0,maven,com.fasterxml.jackson.core,jackson-core,2.3.0,1279,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.3.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.3.0-rc1,1280,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.3.1,maven,com.fasterxml.jackson.core,jackson-core,2.3.1,1281,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.3.2,maven,com.fasterxml.jackson.core,jackson-core,2.3.2,1282,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.3.3,maven,com.fasterxml.jackson.core,jackson-core,2.3.3,1283,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.3.4,maven,com.fasterxml.jackson.core,jackson-core,2.3.4,1284,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.3.5,maven,com.fasterxml.jackson.core,jackson-core,2.3.5,1285,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.0,maven,com.fasterxml.jackson.core,jackson-core,2.4.0,1286,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.4.0-rc1,1287,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.0-rc2,maven,com.fasterxml.jackson.core,jackson-core,2.4.0-rc2,1288,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.0-rc3,maven,com.fasterxml.jackson.core,jackson-core,2.4.0-rc3,1289,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.1,maven,com.fasterxml.jackson.core,jackson-core,2.4.1,1290,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.1.1,maven,com.fasterxml.jackson.core,jackson-core,2.4.1.1,1291,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.2,maven,com.fasterxml.jackson.core,jackson-core,2.4.2,1292,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.3,maven,com.fasterxml.jackson.core,jackson-core,2.4.3,1293,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.4,maven,com.fasterxml.jackson.core,jackson-core,2.4.4,1294,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.5,maven,com.fasterxml.jackson.core,jackson-core,2.4.5,1295,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.4.6,maven,com.fasterxml.jackson.core,jackson-core,2.4.6,1296,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.5.0,maven,com.fasterxml.jackson.core,jackson-core,2.5.0,1297,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.5.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.5.0-rc1,1298,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.5.1,maven,com.fasterxml.jackson.core,jackson-core,2.5.1,1299,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.5.2,maven,com.fasterxml.jackson.core,jackson-core,2.5.2,1300,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.5.3,maven,com.fasterxml.jackson.core,jackson-core,2.5.3,1301,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.5.4,maven,com.fasterxml.jackson.core,jackson-core,2.5.4,1302,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.5.5,maven,com.fasterxml.jackson.core,jackson-core,2.5.5,1303,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.0,maven,com.fasterxml.jackson.core,jackson-core,2.6.0,1304,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.6.0-rc1,1305,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.0-rc2,maven,com.fasterxml.jackson.core,jackson-core,2.6.0-rc2,1306,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.0-rc3,maven,com.fasterxml.jackson.core,jackson-core,2.6.0-rc3,1307,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.0-rc4,maven,com.fasterxml.jackson.core,jackson-core,2.6.0-rc4,1308,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.1,maven,com.fasterxml.jackson.core,jackson-core,2.6.1,1309,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.2,maven,com.fasterxml.jackson.core,jackson-core,2.6.2,1310,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.3,maven,com.fasterxml.jackson.core,jackson-core,2.6.3,1311,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.4,maven,com.fasterxml.jackson.core,jackson-core,2.6.4,1312,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.5,maven,com.fasterxml.jackson.core,jackson-core,2.6.5,1313,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.6,maven,com.fasterxml.jackson.core,jackson-core,2.6.6,1314,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.6.7,maven,com.fasterxml.jackson.core,jackson-core,2.6.7,1315,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.0,maven,com.fasterxml.jackson.core,jackson-core,2.7.0,1316,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.7.0-rc1,1317,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.0-rc2,maven,com.fasterxml.jackson.core,jackson-core,2.7.0-rc2,1318,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.0-rc3,maven,com.fasterxml.jackson.core,jackson-core,2.7.0-rc3,1319,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.1,maven,com.fasterxml.jackson.core,jackson-core,2.7.1,1320,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.2,maven,com.fasterxml.jackson.core,jackson-core,2.7.2,1321,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.3,maven,com.fasterxml.jackson.core,jackson-core,2.7.3,1322,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.4,maven,com.fasterxml.jackson.core,jackson-core,2.7.4,1323,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.5,maven,com.fasterxml.jackson.core,jackson-core,2.7.5,1324,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.6,maven,com.fasterxml.jackson.core,jackson-core,2.7.6,1325,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.7,maven,com.fasterxml.jackson.core,jackson-core,2.7.7,1326,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.8,maven,com.fasterxml.jackson.core,jackson-core,2.7.8,1327,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.7.9,maven,com.fasterxml.jackson.core,jackson-core,2.7.9,1328,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.0,maven,com.fasterxml.jackson.core,jackson-core,2.8.0,1329,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.0.rc1,maven,com.fasterxml.jackson.core,jackson-core,2.8.0.rc1,1330,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.0.rc2,maven,com.fasterxml.jackson.core,jackson-core,2.8.0.rc2,1331,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.1,maven,com.fasterxml.jackson.core,jackson-core,2.8.1,1332,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.2,maven,com.fasterxml.jackson.core,jackson-core,2.8.2,1333,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.3,maven,com.fasterxml.jackson.core,jackson-core,2.8.3,1334,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.4,maven,com.fasterxml.jackson.core,jackson-core,2.8.4,1335,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.5,maven,com.fasterxml.jackson.core,jackson-core,2.8.5,1336,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.6,maven,com.fasterxml.jackson.core,jackson-core,2.8.6,1337,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.7,maven,com.fasterxml.jackson.core,jackson-core,2.8.7,1338,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.8,maven,com.fasterxml.jackson.core,jackson-core,2.8.8,1339,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.9,maven,com.fasterxml.jackson.core,jackson-core,2.8.9,1340,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.10,maven,com.fasterxml.jackson.core,jackson-core,2.8.10,1341,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.8.11,maven,com.fasterxml.jackson.core,jackson-core,2.8.11,1342,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.0,maven,com.fasterxml.jackson.core,jackson-core,2.9.0,1343,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.0.pr1,maven,com.fasterxml.jackson.core,jackson-core,2.9.0.pr1,1344,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.0.pr2,maven,com.fasterxml.jackson.core,jackson-core,2.9.0.pr2,1345,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.0.pr3,maven,com.fasterxml.jackson.core,jackson-core,2.9.0.pr3,1346,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.0.pr4,maven,com.fasterxml.jackson.core,jackson-core,2.9.0.pr4,1347,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.1,maven,com.fasterxml.jackson.core,jackson-core,2.9.1,1348,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.2,maven,com.fasterxml.jackson.core,jackson-core,2.9.2,1349,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.3,maven,com.fasterxml.jackson.core,jackson-core,2.9.3,1350,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.4,maven,com.fasterxml.jackson.core,jackson-core,2.9.4,1351,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.5,maven,com.fasterxml.jackson.core,jackson-core,2.9.5,1352,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.6,maven,com.fasterxml.jackson.core,jackson-core,2.9.6,1353,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.7,maven,com.fasterxml.jackson.core,jackson-core,2.9.7,1354,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.8,maven,com.fasterxml.jackson.core,jackson-core,2.9.8,1355,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.9,maven,com.fasterxml.jackson.core,jackson-core,2.9.9,1356,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.9.10,maven,com.fasterxml.jackson.core,jackson-core,2.9.10,1357,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.0,maven,com.fasterxml.jackson.core,jackson-core,2.10.0,1358,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.0.pr1,maven,com.fasterxml.jackson.core,jackson-core,2.10.0.pr1,1359,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.0.pr2,maven,com.fasterxml.jackson.core,jackson-core,2.10.0.pr2,1360,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.0.pr3,maven,com.fasterxml.jackson.core,jackson-core,2.10.0.pr3,1361,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.1,maven,com.fasterxml.jackson.core,jackson-core,2.10.1,1362,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.2,maven,com.fasterxml.jackson.core,jackson-core,2.10.2,1363,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.3,maven,com.fasterxml.jackson.core,jackson-core,2.10.3,1364,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.4,maven,com.fasterxml.jackson.core,jackson-core,2.10.4,1365,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.10.5,maven,com.fasterxml.jackson.core,jackson-core,2.10.5,1366,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.11.0,maven,com.fasterxml.jackson.core,jackson-core,2.11.0,1367,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.11.0.rc1,maven,com.fasterxml.jackson.core,jackson-core,2.11.0.rc1,1368,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.11.1,maven,com.fasterxml.jackson.core,jackson-core,2.11.1,1369,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.11.2,maven,com.fasterxml.jackson.core,jackson-core,2.11.2,1370,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.11.3,maven,com.fasterxml.jackson.core,jackson-core,2.11.3,1371,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.11.4,maven,com.fasterxml.jackson.core,jackson-core,2.11.4,1372,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.0,maven,com.fasterxml.jackson.core,jackson-core,2.12.0,1373,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.12.0-rc1,1374,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.0-rc2,maven,com.fasterxml.jackson.core,jackson-core,2.12.0-rc2,1375,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.1,maven,com.fasterxml.jackson.core,jackson-core,2.12.1,1376,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.2,maven,com.fasterxml.jackson.core,jackson-core,2.12.2,1377,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.3,maven,com.fasterxml.jackson.core,jackson-core,2.12.3,1378,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.4,maven,com.fasterxml.jackson.core,jackson-core,2.12.4,1379,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.5,maven,com.fasterxml.jackson.core,jackson-core,2.12.5,1380,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.6,maven,com.fasterxml.jackson.core,jackson-core,2.12.6,1381,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.12.7,maven,com.fasterxml.jackson.core,jackson-core,2.12.7,1382,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.13.0,maven,com.fasterxml.jackson.core,jackson-core,2.13.0,1383,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.13.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.13.0-rc1,1384,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.13.0-rc2,maven,com.fasterxml.jackson.core,jackson-core,2.13.0-rc2,1385,3.9,2
maven|com.fasterxml.jackson.core|jackson-core|2.13.1,maven,com.fasterxml.jackson.core,jackson-core,2.13.1,1386,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.13.2,maven,com.fasterxml.jackson.core,jackson-core,2.13.2,1387,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.13.3,maven,com.fasterxml.jackson.core,jackson-core,2.13.3,1388,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.13.4,maven,com.fasterxml.jackson.core,jackson-core,2.13.4,1389,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.13.5,maven,com.fasterxml.jackson.core,jackson-core,2.13.5,1390,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.14.0,maven,com.fasterxml.jackson.core,jackson-core,2.14.0,1391,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.14.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.14.0-rc1,1392,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.14.0-rc2,maven,com.fasterxml.jackson.core,jackson-core,2.14.0-rc2,1393,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.14.0-rc3,maven,com.fasterxml.jackson.core,jackson-core,2.14.0-rc3,1394,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.14.1,maven,com.fasterxml.jackson.core,jackson-core,2.14.1,1395,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.14.2,maven,com.fasterxml.jackson.core,jackson-core,2.14.2,1396,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.14.3,maven,com.fasterxml.jackson.core,jackson-core,2.14.3,1397,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.15.0-rc1,maven,com.fasterxml.jackson.core,jackson-core,2.15.0-rc1,1398,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.15.0-rc2,maven,com.fasterxml.jackson.core,jackson-core,2.15.0-rc2,1399,0.0,1
maven|com.fasterxml.jackson.core|jackson-core|2.15.0-rc3,maven,com.fasterxml.jackson.core,jackson-core,2.15.0-rc3,1400,0.0,1
maven|com.fasterxml.jackson.core|jackson-databind|2.0.0,maven,com.fasterxml.jackson.core,jackson-databind,2.0.0,1401,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.0.0-RC1,maven,com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,1402,9.8,17
maven|com.fasterxml.jackson.core|jackson-databind|2.0.0-RC2,maven,com.fasterxml.jackson.core,jackson-databind,2.0.0-RC2,1403,9.8,17
maven|com.fasterxml.jackson.core|jackson-databind|2.0.0-RC3,maven,com.fasterxml.jackson.core,jackson-databind,2.0.0-RC3,1404,9.8,17
maven|com.fasterxml.jackson.core|jackson-databind|2.0.1,maven,com.fasterxml.jackson.core,jackson-databind,2.0.1,1405,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.0.2,maven,com.fasterxml.jackson.core,jackson-databind,2.0.2,1406,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.0.4,maven,com.fasterxml.jackson.core,jackson-databind,2.0.4,1407,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.0.5,maven,com.fasterxml.jackson.core,jackson-databind,2.0.5,1408,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.0.6,maven,com.fasterxml.jackson.core,jackson-databind,2.0.6,1409,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.1.0,maven,com.fasterxml.jackson.core,jackson-databind,2.1.0,1410,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.1.1,maven,com.fasterxml.jackson.core,jackson-databind,2.1.1,1411,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.1.2,maven,com.fasterxml.jackson.core,jackson-databind,2.1.2,1412,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.1.3,maven,com.fasterxml.jackson.core,jackson-databind,2.1.3,1413,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.1.4,maven,com.fasterxml.jackson.core,jackson-databind,2.1.4,1414,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.1.5,maven,com.fasterxml.jackson.core,jackson-databind,2.1.5,1415,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.2.0,maven,com.fasterxml.jackson.core,jackson-databind,2.2.0,1416,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.2.0-rc1,maven,com.fasterxml.jackson.core,jackson-databind,2.2.0-rc1,1417,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.2.1,maven,com.fasterxml.jackson.core,jackson-databind,2.2.1,1418,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.2.2,maven,com.fasterxml.jackson.core,jackson-databind,2.2.2,1419,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.2.3,maven,com.fasterxml.jackson.core,jackson-databind,2.2.3,1420,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.2.4,maven,com.fasterxml.jackson.core,jackson-databind,2.2.4,1421,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.3.0,maven,com.fasterxml.jackson.core,jackson-databind,2.3.0,1422,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.3.0-rc1,maven,com.fasterxml.jackson.core,jackson-databind,2.3.0-rc1,1423,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.3.1,maven,com.fasterxml.jackson.core,jackson-databind,2.3.1,1424,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.3.2,maven,com.fasterxml.jackson.core,jackson-databind,2.3.2,1425,9.8,47
maven|com.fasterxml.jackson.core|jackson-databind|2.3.3,maven,com.fasterxml.jackson.core,jackson-databind,2.3.3,1426,9.8,47
